Matching	Reference	FactorN	MaxD	Min	Med	Mean	Max	StDev	IQR
OMNI	GSA	Distance	10	0	3.683947130751512	3.581319676850084	7.346326466027998	0.689141731944412	0.8040234944476832
OMNI	GSA	Distance	100	0	3.5933968423002067	3.4865978978441654	7.346326466027998	0.7005680584797818	0.8301433093712416
OMNI	GSA	Distance	1000	0	3.404491617758686	3.3067631851022607	7.334038821876268	0.6740440476836073	0.8239575353359103
OMNI	GSA	Distance	10000	0	3.355643050220869	3.254849352793478	7.327294163475967	0.6647977625485548	0.8152455919165629
OMNI	GSA	Distance	100000	0	3.348888723071438	3.247553952508147	7.327294163475967	0.6678833782951928	0.8205357253492345
OMNI	GSA	Distance	1000000	0	3.3443922736851106	3.243215611674552	7.327294163475967	0.6695385190119869	0.8243878925126911
OMNI	GSA	Distance	50	0	3.636588183729842	3.531376734874755	7.346326466027998	0.6967758029521058	0.8180676669844638
OMNI	GSA	Distance	500	0	3.4536240735914507	3.3537758876550585	7.334081847946034	0.6865109343725287	0.8353324649577205
OMNI	GSA	Distance	5000	0	3.3600250891893975	3.2598373443569493	7.327294163475967	0.6639934888323584	0.8138197679956778
OMNI	GSA	Distance	50000	0	3.3506356082589543	3.2494917771772696	7.327294163475967	0.6669192748764432	0.8188577800742678
OMNI	GSA	Distance	500000	0	3.344981413927258	3.2437651303927213	7.327294163475967	0.6692611505110847	0.823599223985354
OMNI	GSA	Distance	5000000	0	3.344195715871435	3.242906028490253	7.327294163475967	0.6696208585329309	0.8242188405518553
OMNI	GSA	Full Set	0	0	2.787460474518415	2.7075167833205684	7.327294163475967	0.6295846985296086	0.7923916894982534
OMNI	GSA	LRR mean	10	0	3.683947130751512	3.5813148205074214	7.346326466027998	0.6891408276624572	0.8040234944476832
OMNI	GSA	LRR mean	100	0	3.593286067020457	3.4865295072933464	7.346326466027998	0.700444431084502	0.8304629961592531
OMNI	GSA	LRR mean	1000	0	3.4032921451582543	3.308048503218059	7.334038821876268	0.670781636045318	0.8228839431071573
OMNI	GSA	LRR mean	10000	0	3.358315640082196	3.261886572757847	7.327424901262553	0.6548590948877815	0.7991068064544495
OMNI	GSA	LRR mean	100000	0	3.355834495884936	3.2607857806684586	7.327294163475967	0.6497372695407837	0.7927811381503442
OMNI	GSA	LRR mean	1000000	0	3.35237549500052	3.2590743273455196	7.327294163475967	0.6474304650088089	0.7898230497169556
OMNI	GSA	LRR mean	50	0	3.636588183729842	3.531432132160346	7.346326466027998	0.6966202314759982	0.8180676669844638
OMNI	GSA	LRR mean	500	0	3.453471233722936	3.354032492095402	7.334081847946034	0.6852628045544716	0.8362169754099074
OMNI	GSA	LRR mean	5000	0	3.3609718837259357	3.265230380550716	7.327294163475967	0.6553849410029426	0.802100826001451
OMNI	GSA	LRR mean	50000	0	3.354876422516234	3.260260142592543	7.327406489583033	0.6516735988351111	0.796744579002616
OMNI	GSA	LRR mean	500000	0	3.3527611917238307	3.258934924419277	7.327294163475967	0.6484932068180914	0.7900646665453896
OMNI	GSA	LRR mean	5000000	0	3.35237549500052	3.2606613226801096	7.327406489583033	0.6439072546020232	0.7862530295489663
OMNI	GSA	LRR sd	10	0	3.683947130751512	3.581296344564933	7.346326466027998	0.6891755534050582	0.8040234944476832
OMNI	GSA	LRR sd	100	0	3.593286067020457	3.486516848677316	7.346326466027998	0.7003884696598469	0.8304629961592531
OMNI	GSA	LRR sd	1000	0	3.403120521175818	3.3076077107211974	7.334038821876268	0.6711399912075429	0.8241287668623425
OMNI	GSA	LRR sd	10000	0	3.356790460351716	3.2610627069824907	7.327294163475967	0.6547693355789931	0.8012150362347814
OMNI	GSA	LRR sd	100000	0	3.3525683861793087	3.2580635183872726	7.327294163475967	0.6519435081260461	0.7975333440315677
OMNI	GSA	LRR sd	1000000	0	3.34908316877959	3.2560855037798935	7.327294163475967	0.6482614199629093	0.7948116416960493
OMNI	GSA	LRR sd	50	0	3.636588183729842	3.5314062658698715	7.346326466027998	0.6966890750790673	0.8180676669844638
OMNI	GSA	LRR sd	500	0	3.4533183400470375	3.3540129782529413	7.334081847946034	0.6851696375641213	0.8362815209226815
OMNI	GSA	LRR sd	5000	0	3.359645792674543	3.2644447503043676	7.327294163475967	0.655853517894659	0.8036246987090063
OMNI	GSA	LRR sd	50000	0	3.3531465462139796	3.258742054212442	7.327406489583033	0.6527164777865938	0.7988605124544672
OMNI	GSA	LRR sd	500000	0	3.34908316877959	3.255670579685708	7.327294163475967	0.6496485621530561	0.7965640804615282
OMNI	GSA	LRR sd	5000000	0	3.348499570283838	3.2575331457879924	7.327406489583033	0.644282941856468	0.7904372581666013
OMNI	GSA	Perfect Match	0	0	4.038302172199525	3.9617318403992274	7.51486652997503	0.624217655624418	0.7424354577954286
